pair,final_energy,energy_drop,receptor,ligand
MT2_Meclofenoxate,-62702.20278930664,100709.84078979492,MT2,Meclofenoxate
MT2_Melatonin,-62718.350898742676,103249.59992218018,MT2,Melatonin
MT2_Memantine,-62657.47978210449,108453.65816116333,MT2,Memantine
MT2_Mephedrone,-62732.318099975586,116502.0585861206,MT2,Mephedrone
MT2_Mescaline,-62835.785873413086,1198816.9080162048,MT2,Mescaline
MT2_Methadone,-62611.64889526367,107353.01417541504,MT2,Methadone
MT2_Methallylescaline,-62809.29643249512,123723.07640838623,MT2,Methallylescaline
MT2_Methamphetamine,-62713.82752990723,102093.13683319092,MT2,Methamphetamine
MT2_Methaqualone,-62728.917709350586,89786.03569793701,MT2,Methaqualone
MT2_Methcathinone,-62648.52894592285,114898.74551391602,MT2,Methcathinone
MT2_Methiopropamine,-62551.09385681152,109119.33344268799,MT2,Methiopropamine
MT2_Methoxetamine,-62728.09700012207,104851.54689025879,MT2,Methoxetamine
MT2_Methylnaphthidate,-62680.955825805664,104913.48910522461,MT2,Methylnaphthidate
MT2_Methylone,-62655.75215148926,100536.79448699951,MT2,Methylone
MT2_Methylphenidate,-62670.135025024414,98244.10427856445,MT2,Methylphenidate
MT2_Metizolam,-62761.59607696533,96464.33422851562,MT2,Metizolam
MT2_Mexedrone,-62676.61122131348,112300.60646057129,MT2,Mexedrone
MT2_MiPLA,-62698.24409484863,102533.5796508789,MT2,MiPLA
MT2_MiPT,-62612.92306518555,96565.48508453369,MT2,MiPT
MT2_Midazolam,-62621.66465759277,112339.56926727295,MT2,Midazolam
MT2_Mirtazapine,-62682.98487854004,112655.00046539307,MT2,Mirtazapine
MT2_Modafinil,-62704.02836608887,100906.86399841309,MT2,Modafinil
MT2_Morphine,-62716.33808898926,111692.10173797607,MT2,Morphine
MT2_Myristicin,-62783.208236694336,118408.27478027344,MT2,Myristicin
MT2_N-Acetylcysteine,-62808.760162353516,1175601.9962387085,MT2,N-Acetylcysteine
MT2_N-Ethylhexedrone,-62730.74398803711,101669.17346191406,MT2,N-Ethylhexedrone
MT2_NBx,-62721.59323120117,119639.00899505615,MT2,NBx
MT2_NEP,-62669.0046081543,102365.65133666992,MT2,NEP
MT2_NM-2-AI,-62700.31325531006,105660.90375518799,MT2,NM-2-AI
MT2_Nicotiana_(botany),-62683.40213012695,114141.73586273193,MT2,Nicotiana_(botany)
MT2_Nicotine,-62711.56587219238,99792.82288360596,MT2,Nicotine
MT2_Nifoxipam,-62693.19355773926,89716.7638092041,MT2,Nifoxipam
MT2_Nitromethaqualone,-62695.94725036621,95723.2833328247,MT2,Nitromethaqualone
MT2_Nitrous,-62706.88674926758,99558.7177658081,MT2,Nitrous
MT2_Noradrenaline,-62628.175216674805,101673.0099105835,MT2,Noradrenaline
MT2_O-Desmethyltramadol,-62668.146392822266,1729549.540901184,MT2,O-Desmethyltramadol
MT2_O-PCE,-62699.11631774902,105841.38660430908,MT2,O-PCE
MT2_Oxycodone,-62707.77477264404,113100.05338287354,MT2,Oxycodone
MT2_Oxymorphone,-62703.62989807129,126390.23919677734,MT2,Oxymorphone
MT2_PARGY-LAD,-62653.903747558594,95883.68453979492,MT2,PARGY-LAD
MT2_PCE,-62675.44027709961,112191.62405395508,MT2,PCE
MT2_PCP,-62735.87870788574,109440.59495544434,MT2,PCP
MT2_PMA,-62526.333755493164,111389.46475219727,MT2,PMA
MT2_PMMA,-62627.079528808594,102820.30868530273,MT2,PMMA
MT2_PRO-LAD,-62633.100845336914,91708.22283935547,MT2,PRO-LAD
MT2_Peganum_harmala,-62727.83837890625,100831.57521057129,MT2,Peganum_harmala
MT2_Pentedrone,-62655.32583618164,108998.34842681885,MT2,Pentedrone
MT2_Pentobarbital,-62829.06967163086,121067.66909790039,MT2,Pentobarbital
MT2_Pethidine,-62646.24696350098,100475.83347320557,MT2,Pethidine
MT2_Phenethylamine_(compound),-62750.34924316406,106065.71535491943,MT2,Phenethylamine_(compound)
MT2_Phenibut,-62621.80680847168,114033.07295227051,MT2,Phenibut
MT2_Phenobarbital,-62779.55274963379,145762.1986694336,MT2,Phenobarbital
MT2_Poppers,-62655.792892456055,121274.40747070312,MT2,Poppers
MT2_Pregabalin,-62660.78968811035,98789.31823730469,MT2,Pregabalin
MT2_Progesterone,-62696.477767944336,115925.7809753418,MT2,Progesterone
MT2_Prolintane,-62761.847076416016,99459.88444519043,MT2,Prolintane
MT2_Promethazine,-62645.853454589844,146977.63632965088,MT2,Promethazine
MT2_Propylhexedrine,-62674.6671295166,110106.86898040771,MT2,Propylhexedrine
MT2_Proscaline,-62796.59460449219,108565.20275878906,MT2,Proscaline
MT2_Psilocin,-62767.20469665527,128636.7465209961,MT2,Psilocin
MT2_Pyrazolam,-62691.80192565918,108711.35745239258,MT2,Pyrazolam
MT2_SAM-e,-62605.13819885254,111256.36261749268,MT2,SAM-e
MT2_STS-135,-62670.835052490234,104094.93360900879,MT2,STS-135
MT2_Salvia_divinorum,-62838.49678039551,110857.16302490234,MT2,Salvia_divinorum
MT2_Salvinorin_A,-62714.688957214355,113737.21519470215,MT2,Salvinorin_A
MT2_Salvinorin_B_methoxymethyl_ether,-62794.05619812012,135246.2096710205,MT2,Salvinorin_B_methoxymethyl_ether
MT2_Secobarbital,-62764.96208190918,104284.65695953369,MT2,Secobarbital
MT2_Serotonin,-62819.158279418945,120484.13039398193,MT2,Serotonin
MT2_Sufentanil,-62775.32319641113,96768.60416412354,MT2,Sufentanil
MT2_THC-O-acetate,-62669.32582092285,105098.46965026855,MT2,THC-O-acetate
MT2_THJ-018,-62601.196365356445,92326.11343383789,MT2,THJ-018
MT2_THJ-2201,-62776.22244262695,97713.65211486816,MT2,THJ-2201
MT2_TMA-2,-62729.88342285156,105205.75622558594,MT2,TMA-2
MT2_TMA-6,-62780.58605957031,105204.86054992676,MT2,TMA-6
MT2_Tabernanthe_iboga_(botany),-62744.21603393555,119445.94375610352,MT2,Tabernanthe_iboga_(botany)
MT2_Tapentadol,-62687.44038391113,108173.62461853027,MT2,Tapentadol
MT2_Temazepam,-62698.68115234375,91936.22145843506,MT2,Temazepam
MT2_Tetrahydrocannabinol,-62698.71064758301,107992.56713867188,MT2,Tetrahydrocannabinol
MT2_Tetrahydrocannabiphorol,-62734.67460632324,101819.87475585938,MT2,Tetrahydrocannabiphorol
MT2_Theacrine,-62797.81689453125,109742.5036239624,MT2,Theacrine
MT2_Theanine,-62593.310623168945,103141.83448028564,MT2,Theanine
MT2_Tianeptine,-62772.50466918945,101680.89213562012,MT2,Tianeptine
MT2_Tizanidine,-62651.230392456055,95369.98637390137,MT2,Tizanidine
MT2_Tramadol,-62636.73986816406,110317.38807678223,MT2,Tramadol
MT2_Tryptamine_(compound),-62625.14161682129,130722.35382843018,MT2,Tryptamine_(compound)
MT2_Tyrosine,-62731.916015625,108746.72824859619,MT2,Tyrosine
MT2_U-47700,-62653.49280548096,98160.84741973877,MT2,U-47700
MT2_Zolpidem,-62697.205657958984,106054.11753082275,MT2,Zolpidem
MT2_Zopiclone,-62709.084411621094,103827.72450256348,MT2,Zopiclone
"NET_1,4-Butanediol",-57367.452156066895,91780.66123962402,NET,"1,4-Butanediol"
NET_1B-LSD,-57333.30049133301,89702.09299468994,NET,1B-LSD
NET_1P-ETH-LAD,-57368.97864532471,80151.5842590332,NET,1P-ETH-LAD
NET_1P-LSD,-57366.733543395996,84709.45686340332,NET,1P-LSD
NET_1V-LSD,-57224.34680175781,95506.10804367065,NET,1V-LSD
NET_1cP-AL-LAD,-57295.149322509766,85996.96857070923,NET,1cP-AL-LAD
NET_1cP-LSD,-57167.14221191406,84782.20498275757,NET,1cP-LSD
NET_1cP-MiPLA,-57281.28503417969,89780.76229476929,NET,1cP-MiPLA
"NET_2,5-DMA",-57321.15538787842,89904.88103103638,NET,"2,5-DMA"
NET_2-Aminoindane,-57335.844009399414,94149.96158599854,NET,2-Aminoindane
NET_2-FA,-57234.468811035156,111594.36003112793,NET,2-FA
NET_2-FEA,-57486.054344177246,312677.7669143677,NET,2-FEA
NET_2-FMA,-57261.45610046387,85144.46662521362,NET,2-FMA
NET_2-Fluorodeschloroketamine,-57180.19959259033,112073.89406585693,NET,2-Fluorodeschloroketamine
NET_25B-NBOH,-57402.577056884766,84179.4444656372,NET,25B-NBOH
NET_25B-NBOMe,-57288.674629211426,114842.51132965088,NET,25B-NBOMe
NET_25C-NBOH,-57363.889488220215,96046.71287536621,NET,25C-NBOH
NET_25C-NBOMe,-57324.810234069824,85912.53998947144,NET,25C-NBOMe
NET_25D-NBOMe,-57537.870445251465,90316.20753097534,NET,25D-NBOMe
NET_25E-NBOH,-57318.61457824707,95741.05767059326,NET,25E-NBOH
NET_25I-NBOH,-57463.21699523926,120478.82127761841,NET,25I-NBOH
NET_25I-NBOMe,-57346.25630187988,118285.29528808594,NET,25I-NBOMe
NET_25N-NBOMe,-57418.48782348633,122225.45469665527,NET,25N-NBOMe
NET_2C-B,-57408.973487854004,87570.11201477051,NET,2C-B
NET_2C-B-FLY,-57167.17074584961,90880.93449020386,NET,2C-B-FLY
NET_2C-C,-57206.49752807617,89837.07727432251,NET,2C-C
NET_2C-D,-57180.98796081543,85181.80027008057,NET,2C-D
NET_2C-E,-57207.911334991455,100839.87453460693,NET,2C-E
NET_2C-H,-57435.57635498047,89271.97208786011,NET,2C-H
NET_2C-I,-56930.09211730957,85654.0991973877,NET,2C-I
NET_2C-P,-57249.055084228516,87742.91912460327,NET,2C-P
NET_2C-T,-57293.81876373291,87710.50756072998,NET,2C-T
NET_2C-T-2,-57485.359802246094,89368.0860748291,NET,2C-T-2
NET_2C-T-21,-57315.086502075195,96368.27671051025,NET,2C-T-21
NET_2C-T-7,-57351.895835876465,115141.73768615723,NET,2C-T-7
NET_2M2B,-57318.858070373535,82062.8115310669,NET,2M2B
"NET_3,4-CTMP",-57297.24403381348,98285.72782897949,NET,"3,4-CTMP"
NET_3-FA,-57188.721923828125,85163.74784088135,NET,3-FA
NET_3-FEA,-57445.04852294922,94181.14883804321,NET,3-FEA
NET_3-FMA,-57265.54929351807,81765.69302368164,NET,3-FMA
NET_3-FPM,-57354.201248168945,88618.2340888977,NET,3-FPM
NET_3-HO-PCE,-57314.608348846436,91531.8512840271,NET,3-HO-PCE
NET_3-HO-PCP,-57187.250480651855,105298.8807182312,NET,3-HO-PCP
NET_3-MMC,-57325.09359741211,99637.2614402771,NET,3-MMC
NET_3-MeO-PCE,-57228.29433441162,117191.16634368896,NET,3-MeO-PCE
NET_3-MeO-PCMo,-57391.176177978516,100294.59579086304,NET,3-MeO-PCMo
NET_3-MeO-PCP,-57363.91036987305,120893.11357116699,NET,3-MeO-PCP
NET_3C-E,-57271.50545501709,84104.20673370361,NET,3C-E
NET_3C-P,-57379.055267333984,85460.15488433838,NET,3C-P
NET_4-AcO-DET,-57458.661628723145,86571.3417930603,NET,4-AcO-DET
NET_4-AcO-DMT,-57367.877128601074,96655.63760375977,NET,4-AcO-DMT
NET_4-AcO-DiPT,-57196.533111572266,96717.567943573,NET,4-AcO-DiPT
NET_4-AcO-MET,-57186.03160095215,97218.79825592041,NET,4-AcO-MET
NET_4-AcO-MiPT,-57272.523445129395,85435.2416229248,NET,4-AcO-MiPT
NET_4-FA,-57281.47529602051,86813.82480239868,NET,4-FA
NET_4-FMA,-57420.52857208252,93405.12294769287,NET,4-FMA
NET_4-HO-DET,-57354.20445251465,95486.19741821289,NET,4-HO-DET
NET_4-HO-DPT,-57353.027656555176,102638.19221115112,NET,4-HO-DPT
NET_4-HO-DiPT,-57412.7310256958,109274.63717651367,NET,4-HO-DiPT
NET_4-HO-EPT,-57049.89595031738,85691.89848709106,NET,4-HO-EPT
NET_4-HO-MET,-57290.81081390381,84493.95655059814,NET,4-HO-MET
NET_4-HO-MPT,-57353.12341308594,104330.2968826294,NET,4-HO-MPT
NET_4-HO-MiPT,-57258.558364868164,113959.76320266724,NET,4-HO-MiPT
NET_4-MeO-PCP,-57328.50199127197,95147.47832489014,NET,4-MeO-PCP
NET_4F-EPH,-57411.18690109253,90163.71724700928,NET,4F-EPH
NET_4F-MPH,-57263.31657791138,86281.375705719,NET,4F-MPH
"NET_5,6-MDO-DMT",-57236.614570617676,86488.28245544434,NET,"5,6-MDO-DMT"
NET_5-APB,-57346.209815979004,85794.69465255737,NET,5-APB
NET_5-Hydroxytryptophan,-57306.25863647461,88946.09951400757,NET,5-Hydroxytryptophan
NET_5-MAPB,-57264.52395629883,93338.18929672241,NET,5-MAPB
NET_5-MeO-DALT,-57216.75612640381,83872.03755950928,NET,5-MeO-DALT
NET_5-MeO-DMT,-57076.92571640015,88331.83222579956,NET,5-MeO-DMT
NET_5-MeO-DiBF,-57448.84339141846,120385.03713989258,NET,5-MeO-DiBF
NET_5-MeO-DiPT,-57388.28713989258,85611.9864730835,NET,5-MeO-DiPT
NET_5-MeO-MiPT,-57305.00700759888,92090.58492660522,NET,5-MeO-MiPT
NET_5F-AKB48,-57332.77586364746,99587.7350769043,NET,5F-AKB48
NET_5F-PB-22,-57309.63292694092,87706.00104141235,NET,5F-PB-22
NET_6-APB,-57259.83219909668,83579.41690826416,NET,6-APB
NET_6-APDB,-57261.328117370605,82168.09034347534,NET,6-APDB
NET_8-Chlorotheophylline,-57285.02155303955,102594.78173828125,NET,8-Chlorotheophylline
NET_A-PHP,-57282.3136138916,100413.99265289307,NET,A-PHP
NET_A-PVP,-57361.28825378418,118217.01042938232,NET,A-PVP
NET_AB-FUBINACA,-57331.29585266113,87052.69260406494,NET,AB-FUBINACA
NET_AL-LAD,-57270.17565155029,83728.90400314331,NET,AL-LAD
NET_ALD-52,-57292.84540557861,106414.52464294434,NET,ALD-52
NET_APICA,-57233.72074127197,82398.18111801147,NET,APICA
NET_Acetylcholine,-57579.176025390625,92508.46150970459,NET,Acetylcholine
NET_Acetylfentanyl,-57230.57940673828,89773.3049697876,NET,Acetylfentanyl
NET_Adrafinil,-57176.177909851074,83396.22392654419,NET,Adrafinil
NET_Adrenaline,-57113.01385116577,80652.08401870728,NET,Adrenaline
NET_Alcohol,-57606.64874267578,105517.52890014648,NET,Alcohol
NET_Allylescaline,-57293.43518066406,89065.9694404602,NET,Allylescaline
NET_Alpha-MT,-57324.17157745361,100194.94853973389,NET,Alpha-MT
NET_Alprazolam,-57292.51788330078,84912.14972686768,NET,Alprazolam
NET_Amanita_muscaria,-57416.491928100586,105232.30205535889,NET,Amanita_muscaria
NET_Amphetamine,-57271.659507751465,99965.27730941772,NET,Amphetamine
NET_Anadenanthera_peregrina,-57342.79933166504,119019.80708312988,NET,Anadenanthera_peregrina
NET_Argyreia_nervosa,-57270.599609375,95480.20387268066,NET,Argyreia_nervosa
NET_Armodafinil,-57212.046951293945,82058.6916809082,NET,Armodafinil
NET_Ayahuasca,-57140.081298828125,85626.84776687622,NET,Ayahuasca
NET_Baclofen,-57295.27227020264,96060.4991531372,NET,Baclofen
NET_Baeocystin,-57316.709716796875,85097.2327041626,NET,Baeocystin
NET_Banisteriopsis_caapi,-57247.035820007324,83128.99542236328,NET,Banisteriopsis_caapi
NET_Benzydamine,-57401.392570495605,104229.6753692627,NET,Benzydamine
NET_Beta-Carboline,-57284.96590042114,96906.1339378357,NET,Beta-Carboline
NET_Bk-2C-B,-57114.18374633789,85225.09603118896,NET,Bk-2C-B
NET_Bromantane,-57363.72454071045,119685.6520614624,NET,Bromantane
NET_Bromazepam,-57254.29161071777,85050.88320159912,NET,Bromazepam
NET_Bromo-DragonFLY,-57330.35973739624,83025.92973327637,NET,Bromo-DragonFLY
NET_Bufotenin,-57396.810554504395,88962.16561126709,NET,Bufotenin
NET_Buprenorphine,-57047.151428222656,82016.22048568726,NET,Buprenorphine
NET_Butylone,-57448.0457611084,119352.1340713501,NET,Butylone
NET_Caffeine,-57142.39572906494,94489.68154907227,NET,Caffeine
NET_Cannabidiol,-57327.808532714844,88621.46795272827,NET,Cannabidiol
NET_Cannabis,-57317.32733154297,117444.84159088135,NET,Cannabis
NET_Carisoprodol,-57349.8638381958,104455.63817596436,NET,Carisoprodol
NET_Cathinone,-57347.71446990967,92962.75706100464,NET,Cathinone
NET_Changa,-57276.72929382324,98556.26160430908,NET,Changa
NET_Choline_bitartrate,-57366.48483276367,93324.74736785889,NET,Choline_bitartrate
NET_Citicoline,-57232.26363372803,79724.57032775879,NET,Citicoline
NET_Clonazepam,-57440.77572631836,83451.37726211548,NET,Clonazepam
NET_Clonazolam,-57280.08634185791,92107.68625640869,NET,Clonazolam
NET_Clonidine,-57294.632442474365,1202482.3054790497,NET,Clonidine
NET_Cocaine,-57261.58703613281,92814.68507766724,NET,Cocaine
NET_Codeine,-57286.38914871216,87716.8728981018,NET,Codeine
NET_Creatine,-57196.42565917969,88465.41040039062,NET,Creatine
NET_Cyclazodone,-57262.661140441895,99025.31437683105,NET,Cyclazodone
NET_DET,-57274.640968322754,113947.67809295654,NET,DET
NET_DMT,-57243.79316711426,89315.12014770508,NET,DMT
NET_DOB,-57281.89904022217,95937.92882919312,NET,DOB
NET_DOC,-57320.418548583984,87005.65468215942,NET,DOC
NET_DOI,-57329.33762359619,86758.25699615479,NET,DOI
NET_DOM,-57200.92232131958,87768.05698394775,NET,DOM
NET_DOx,-57177.895027160645,101729.55533599854,NET,DOx
NET_DPT,-57326.166831970215,91949.92493057251,NET,DPT
NET_Datura,-57172.412841796875,86153.262840271,NET,Datura
NET_Delta-8-THC,-57452.102478027344,108549.36479187012,NET,Delta-8-THC
NET_Deschloroetizolam,-57241.78803253174,83335.64742279053,NET,Deschloroetizolam
NET_Deschloroketamine,-57379.18505859375,84320.33820724487,NET,Deschloroketamine
NET_Desomorphine,-57379.00690460205,114906.53141021729,NET,Desomorphine
NET_Desoxypipradrol,-57294.4461517334,107848.72876739502,NET,Desoxypipradrol
NET_Dextroamphetamine,-57452.836334228516,120095.64944458008,NET,Dextroamphetamine
NET_Dextromethorphan,-57216.43815612793,89038.15646362305,NET,Dextromethorphan
NET_Dextropropoxyphene,-57222.18770980835,83334.3874092102,NET,Dextropropoxyphene
NET_DiPT,-57275.094551086426,89227.76527023315,NET,DiPT
NET_Diazepam,-57256.098457336426,93559.17106628418,NET,Diazepam
NET_Dichloropane,-57246.52248382568,91272.41314315796,NET,Dichloropane
NET_Diclazepam,-57334.11884307861,91800.24132537842,NET,Diclazepam
NET_Dihydrocodeine,-57200.61254119873,85529.6097869873,NET,Dihydrocodeine
NET_Diphenhydramine,-57186.993827819824,84708.49313735962,NET,Diphenhydramine
NET_Diphenidine,-57217.67324066162,89651.75462341309,NET,Diphenidine
NET_Dopamine,-57286.596992492676,102590.67517852783,NET,Dopamine
NET_EPT,-57420.35723876953,87216.20352172852,NET,EPT
NET_ETH-CAT,-57247.086029052734,87979.13469696045,NET,ETH-CAT
NET_ETH-LAD,-57289.693588256836,91467.82320404053,NET,ETH-LAD
NET_Echinopsis_pachanoi,-57442.84713745117,1697311.2566490173,NET,Echinopsis_pachanoi
NET_Efavirenz,-57187.749855041504,94747.7903137207,NET,Efavirenz
NET_Ephedrine,-57236.494022369385,91491.0892944336,NET,Ephedrine
NET_Ephenidine,-57173.55014038086,110151.87343978882,NET,Ephenidine
NET_Ephylone,-57183.787605285645,82160.55143737793,NET,Ephylone
NET_Escaline,-57161.85509490967,82510.5792312622,NET,Escaline
NET_Eszopiclone,-57400.88716125488,108251.08052825928,NET,Eszopiclone
NET_Ethylmorphine,-57194.25274658203,91663.67052078247,NET,Ethylmorphine
NET_Ethylone,-57348.79529571533,91240.38134002686,NET,Ethylone
NET_Ethylphenidate,-57262.01340484619,89776.32789611816,NET,Ethylphenidate
NET_Etizolam,-57567.017837524414,116120.32762145996,NET,Etizolam
NET_Fentanyl,-57356.636070251465,101691.44718933105,NET,Fentanyl
NET_Flualprazolam,-57041.248794555664,88757.1190109253,NET,Flualprazolam
NET_Flubromazepam,-57265.81915283203,98211.47241592407,NET,Flubromazepam
NET_Flubromazolam,-57298.05689239502,97597.52534484863,NET,Flubromazolam
NET_Flunitrazepam,-57413.32641983032,92830.96418380737,NET,Flunitrazepam
NET_Flunitrazolam,-57413.92809295654,120130.5058670044,NET,Flunitrazolam
NET_GABA,-57252.12774658203,81147.24110412598,NET,GABA
NET_GBL,-57306.95175933838,91537.0712852478,NET,GBL
NET_GHB,-57374.47610473633,83165.07460021973,NET,GHB
NET_Gabapentin,-57156.895431518555,91244.39854049683,NET,Gabapentin
NET_Gaboxadol,-57369.92985534668,129862.19171905518,NET,Gaboxadol
NET_Galantamine,-57296.28335571289,103044.540184021,NET,Galantamine
NET_Glutamate,-57186.88221740723,93907.70977783203,NET,Glutamate
NET_HHC,-57360.441062927246,94086.09898376465,NET,HHC
NET_HXE,-57295.51946258545,92137.37758636475,NET,HXE
NET_Harmala_alkaloid,-57220.683208465576,96415.57211303711,NET,Harmala_alkaloid
NET_Heroin,-57191.17999267578,83628.78827667236,NET,Heroin
NET_Hexedrone,-57230.151542663574,85636.56539535522,NET,Hexedrone
NET_Histamine,-57408.31191253662,84880.65993881226,NET,Histamine
NET_Hydrocodone,-57210.56580352783,96431.54390716553,NET,Hydrocodone
NET_Hydromorphone,-57145.057441711426,85245.96047973633,NET,Hydromorphone
NET_Ibogaine,-57297.623046875,92470.19396972656,NET,Ibogaine
NET_Ibotenic_acid,-57557.57192993164,90962.7500038147,NET,Ibotenic_acid
NET_Ipomoea_tricolor,-57262.62200164795,97779.84726715088,NET,Ipomoea_tricolor
NET_Isopropylphenidate,-57299.02235412598,95106.38831710815,NET,Isopropylphenidate
NET_JWH-018,-57451.62508392334,98693.52173995972,NET,JWH-018
NET_JWH-073,-57234.74530792236,84850.3198928833,NET,JWH-073
NET_Kava,-57376.31529998779,1241180.9906425476,NET,Kava
NET_Ketamine,-57214.016746520996,92713.92624664307,NET,Ketamine
NET_Kratom,-57302.575592041016,103775.5697631836,NET,Kratom
NET_LAE-32,-57314.2335357666,96642.14302444458,NET,LAE-32
NET_LSA,-57129.161125183105,107358.84189605713,NET,LSA
NET_LSD,-57300.06595611572,89912.95063781738,NET,LSD
NET_LSM-775,-57318.932540893555,80935.08834075928,NET,LSM-775
NET_LSZ,-57198.8762588501,91820.40058898926,NET,LSZ
NET_Lisdexamfetamine,-57491.4690246582,90112.71826171875,NET,Lisdexamfetamine
NET_Lophophora_williamsii,-57368.263732910156,86558.32661056519,NET,Lophophora_williamsii
NET_Lorazepam,-57241.18112564087,86837.82075500488,NET,Lorazepam
NET_Lormetazepam,-57245.55382537842,95039.75576782227,NET,Lormetazepam
NET_MCPP,-57506.85659790039,188044863.2267685,NET,MCPP
NET_MDA,-57211.36011505127,87582.78241348267,NET,MDA
NET_MDAI,-57183.75486755371,82630.49324798584,NET,MDAI
NET_MDEA,-57252.18953323364,79378.90608978271,NET,MDEA
NET_MDMA,-57413.48400115967,93136.67510986328,NET,MDMA
NET_MDPV,-57292.65308380127,101422.79365539551,NET,MDPV
NET_MET,-57216.07427215576,91762.83299255371,NET,MET
NET_Meclofenoxate,-57189.75796508789,87388.89373016357,NET,Meclofenoxate
NET_Melatonin,-57240.53944396973,81431.40975952148,NET,Melatonin
NET_Memantine,-57372.02228927612,85182.16717529297,NET,Memantine
NET_Mephedrone,-57250.81232833862,85331.77068328857,NET,Mephedrone
NET_Mescaline,-57354.351318359375,108981.5121383667,NET,Mescaline
NET_Methadone,-57286.58038330078,93533.70645141602,NET,Methadone
NET_Methallylescaline,-57411.28478240967,96931.17446517944,NET,Methallylescaline
NET_Methamphetamine,-57420.784843444824,108422.81007385254,NET,Methamphetamine
NET_Methaqualone,-57248.95627593994,100780.40822219849,NET,Methaqualone
NET_Methcathinone,-57097.924743652344,81255.26502227783,NET,Methcathinone
NET_Methiopropamine,-57352.54716491699,88019.9700126648,NET,Methiopropamine
NET_Methoxetamine,-57432.020751953125,89284.06259155273,NET,Methoxetamine
NET_Methylnaphthidate,-57215.71248626709,87836.59859466553,NET,Methylnaphthidate
NET_Methylone,-57306.27347564697,98033.89429473877,NET,Methylone
NET_Methylphenidate,-57329.61952972412,95952.61679458618,NET,Methylphenidate
NET_Metizolam,-57417.96179199219,112918.64138793945,NET,Metizolam
NET_Mexedrone,-57330.061126708984,94546.65852737427,NET,Mexedrone
NET_MiPLA,-57345.17300415039,84573.06628799438,NET,MiPLA
NET_MiPT,-57325.32108306885,98235.59972000122,NET,MiPT
NET_Midazolam,-57426.475036621094,102359.07760620117,NET,Midazolam
NET_Mirtazapine,-57372.83208465576,84813.93804168701,NET,Mirtazapine
NET_Modafinil,-57377.61673736572,98609.08195495605,NET,Modafinil
NET_Morphine,-57396.81544494629,1203927.5789718628,NET,Morphine
NET_Myristicin,-57388.07196044922,109935.01667022705,NET,Myristicin
NET_N-Acetylcysteine,-57395.787773132324,103672.07802581787,NET,N-Acetylcysteine
