ligand,mean,std,count
alpha3beta4_Tapentadol,-46112.93951797485,,1
alpha3beta4_Theacrine,-46111.38047981262,,1
alpha3beta4_EPT,-46111.18486022949,,1
alpha3beta4_Alprazolam,-46110.827739715576,,1
alpha3beta4_Alcohol,-46109.627197265625,,1
alpha3beta4_2C-T-7,-46109.18723297119,,1
alpha3beta4_4-AcO-MiPT,-46105.264362335205,,1
alpha3beta4_4-HO-DET,-46104.2440071106,,1
alpha3beta4_Butylone,-46103.44818878174,,1
alpha3beta4_PCE,-46101.801597595215,,1
alpha3beta4_N-Acetylcysteine,-46100.20736694336,,1
alpha3beta4_Buprenorphine,-46097.8876285553,,1
alpha3beta4_Bk-2C-B,-46096.2024230957,,1
alpha3beta4_4-AcO-DET,-46094.99984550476,,1
alpha3beta4_1cP-MiPLA,-46093.354846954346,,1
alpha3beta4_Tizanidine,-46091.40930747986,,1
alpha3beta4_2C-D,-46090.94699287415,,1
alpha3beta4_Bromo-DragonFLY,-46090.75762939453,,1
alpha3beta4_Methadone,-46089.20854949951,,1
alpha3beta4_Cyclazodone,-46088.30401611328,,1
alpha3beta4_1P-LSD,-46088.23345184326,,1
alpha3beta4_2C-C,-46087.91249847412,,1
alpha3beta4_4-HO-EPT,-46087.08069610596,,1
alpha3beta4_Progesterone,-46087.05741500855,,1
alpha3beta4_Clonazolam,-46086.33791732788,,1
alpha3beta4_5-MAPB,-46085.68260574341,,1
alpha3beta4_1cP-LSD,-46085.66821670532,,1
alpha3beta4_25I-NBOMe,-46085.32442474365,,1
alpha3beta4_DiPT,-46084.66485977173,,1
alpha3beta4_Phenethylamine_(compound),-46083.72349739075,,1
alpha3beta4_STS-135,-46082.93946456909,,1
alpha3beta4_PMMA,-46082.85583305359,,1
alpha3beta4_Caffeine,-46082.797302246094,,1
alpha3beta4_DET,-46080.58907318115,,1
alpha3beta4_5-MeO-DMT,-46080.09532165527,,1
alpha3beta4_Creatine,-46079.28016662598,,1
alpha3beta4_Pyrazolam,-46078.842514038086,,1
alpha3beta4_5-APB,-46077.77228927612,,1
alpha3beta4_Deschloroetizolam,-46076.89763641357,,1
alpha3beta4_Mescaline,-46076.62984848023,,1
alpha3beta4_Temazepam,-46075.50489425659,,1
alpha3beta4_Ayahuasca,-46074.963161468506,,1
alpha3beta4_Theanine,-46074.85696411133,,1
alpha3beta4_3-HO-PCE,-46074.166275024414,,1
alpha3beta4_DOx,-46074.098693847656,,1
alpha3beta4_1B-LSD,-46073.898292541504,,1
alpha3beta4_LAE-32,-46073.45322036743,,1
alpha3beta4_Heroin,-46071.47848510742,,1
alpha3beta4_3-FPM,-46071.34836578369,,1
alpha3beta4_8-Chlorotheophylline,-46070.93260574341,,1
alpha3beta4_2C-H,-46068.472873687744,,1
alpha3beta4_Adrenaline,-46067.994607925415,,1
alpha3beta4_NM-2-AI,-46067.89159011841,,1
alpha3beta4_Flubromazolam,-46067.33840179443,,1
alpha3beta4_Echinopsis_pachanoi,-46066.86821746826,,1
alpha3beta4_Flubromazepam,-46066.84582519531,,1
alpha3beta4_Histamine,-46065.94173049927,,1
alpha3beta4_Baeocystin,-46065.86026382446,,1
alpha3beta4_TMA-2,-46065.779777526855,,1
alpha3beta4_TMA-6,-46065.233531951904,,1
alpha3beta4_Citicoline,-46064.96162414551,,1
alpha3beta4_Diazepam,-46064.29093170166,,1
alpha3beta4_5-Hydroxytryptophan,-46063.51196289063,,1
alpha3beta4_Metizolam,-46062.84449768066,,1
alpha3beta4_Benzydamine,-46062.44866371155,,1
alpha3beta4_Flunitrazepam,-46061.39205932617,,1
alpha3beta4_Methylnaphthidate,-46060.88026809693,,1
alpha3beta4_DOC,-46060.76568222046,,1
alpha3beta4_Efavirenz,-46059.90077209473,,1
alpha3beta4_Bufotenin,-46058.50104904175,,1
alpha3beta4_Dextromethorphan,-46057.67376327515,,1
alpha3beta4_Tianeptine,-46057.44298553467,,1
alpha3beta4_Beta-Carboline,-46057.23246383667,,1
alpha3beta4_SAM-e,-46056.85126876831,,1
alpha3beta4_2C-B,-46054.01466369629,,1
alpha3beta4_Hydrocodone,-46053.9764213562,,1
alpha3beta4_Dichloropane,-46051.95421409607,,1
alpha3beta4_Gaboxadol,-46051.75798034668,,1
alpha3beta4_Nitrous,-46051.70042037964,,1
alpha3beta4_Argyreia_nervosa,-46050.95432662964,,1
alpha3beta4_3C-P,-46050.926235198975,,1
alpha3beta4_DOB,-46050.84414291382,,1
alpha3beta4_4-MeO-PCP,-46050.33224487305,,1
"alpha3beta4_2,5-DMA",-46049.96022415161,,1
alpha3beta4_MDAI,-46049.892837524414,,1
alpha3beta4_Eszopiclone,-46048.76704788208,,1
alpha3beta4_4-HO-MET,-46048.693157196045,,1
alpha3beta4_Lisdexamfetamine,-46047.188358306885,,1
alpha3beta4_Tryptamine_(compound),-46046.27760314941,,1
alpha3beta4_A-PHP,-46045.794216156006,,1
alpha3beta4_Propylhexedrine,-46043.11048126221,,1
alpha3beta4_Meclofenoxate,-46042.93124008179,,1
alpha3beta4_Oxycodone,-46042.18940162659,,1
alpha3beta4_PARGY-LAD,-46041.94872283936,,1
alpha3beta4_Salvia_divinorum,-46041.37264633179,,1
alpha3beta4_4-AcO-DiPT,-46040.69956970215,,1
alpha3beta4_Methamphetamine,-46040.37658119202,,1
alpha3beta4_MDA,-46038.96968078613,,1
alpha3beta4_Ephylone,-46038.69784927368,,1
alpha3beta4_Salvinorin_B_methoxymethyl_ether,-46038.10990905762,,1
alpha3beta4_Pregabalin,-46037.46300506592,,1
alpha3beta4_Methiopropamine,-46037.40483093262,,1
alpha3beta4_5-MeO-DiPT,-46036.18991661072,,1
alpha3beta4_Fentanyl,-46035.7151260376,,1
alpha3beta4_Mephedrone,-46034.2680683136,,1
alpha3beta4_Methaqualone,-46033.67492675781,,1
alpha3beta4_DMT,-46033.07899475098,,1
alpha3beta4_Tabernanthe_iboga_(botany),-46031.7625541687,,1
alpha3beta4_Nifoxipam,-46031.230964660645,,1
alpha3beta4_Ethylmorphine,-46031.19778060913,,1
alpha3beta4_MCPP,-46030.91984176636,,1
alpha3beta4_2C-T,-46030.78889465332,,1
alpha3beta4_Harmala_alkaloid,-46030.701150894165,,1
alpha3beta4_Allylescaline,-46029.96001052856,,1
alpha3beta4_Nitromethaqualone,-46029.86465644837,,1
alpha3beta4_THC-O-acetate,-46029.834228515625,,1
alpha3beta4_Acetylfentanyl,-46029.67095184326,,1
alpha3beta4_3-MeO-PCP,-46029.65581512451,,1
alpha3beta4_Memantine,-46029.54810714722,,1
alpha3beta4_25N-NBOMe,-46029.478507995605,,1
alpha3beta4_Anadenanthera_peregrina,-46029.4277305603,,1
alpha3beta4_Midazolam,-46027.42752075195,,1
alpha3beta4_Galantamine,-46026.92782592773,,1
alpha3beta4_NEP,-46026.72792053223,,1
alpha3beta4_4-HO-DPT,-46026.616230010986,,1
alpha3beta4_2C-T-2,-46026.369636535645,,1
alpha3beta4_2C-E,-46023.26573562622,,1
alpha3beta4_Ephenidine,-46023.26139640808,,1
alpha3beta4_1V-LSD,-46023.1169128418,,1
alpha3beta4_JWH-018,-46023.07118606568,,1
alpha3beta4_MiPLA,-46021.92746353149,,1
alpha3beta4_25E-NBOH,-46021.13102722168,,1
alpha3beta4_3-HO-PCP,-46020.87421417236,,1
alpha3beta4_Ethylone,-46020.303592681885,,1
alpha3beta4_3-MeO-PCMo,-46020.298412323,,1
alpha3beta4_Flunitrazolam,-46018.65656661987,,1
alpha3beta4_Mexedrone,-46018.44750213623,,1
alpha3beta4_Noradrenaline,-46018.42192077637,,1
alpha3beta4_Methcathinone,-46018.06201934815,,1
alpha3beta4_5-MeO-DiBF,-46017.950134277344,,1
alpha3beta4_2-FA,-46016.64416503906,,1
alpha3beta4_Escaline,-46016.57694244385,,1
alpha3beta4_Methallylescaline,-46016.55544662476,,1
alpha3beta4_Flualprazolam,-46016.15110015869,,1
alpha3beta4_2-FMA,-46015.53493118286,,1
alpha3beta4_GBL,-46014.77412033081,,1
alpha3beta4_Codeine,-46013.98736953735,,1
alpha3beta4_O-PCE,-46013.44696044922,,1
alpha3beta4_5-MeO-MiPT,-46012.9081325531,,1
alpha3beta4_LSA,-46012.83522796631,,1
alpha3beta4_NBx,-46010.5687828064,,1
alpha3beta4_Prolintane,-46010.18507766724,,1
alpha3beta4_GHB,-46009.41690444946,,1
"alpha3beta4_1,4-Butanediol",-46009.30588912964,,1
alpha3beta4_Baclofen,-46008.340633392334,,1
alpha3beta4_Tyrosine,-46006.39228820801,,1
alpha3beta4_Etizolam,-46006.29401779175,,1
alpha3beta4_MDPV,-46005.803188323975,,1
alpha3beta4_Banisteriopsis_caapi,-46005.31554031372,,1
alpha3beta4_Proscaline,-46004.95595550537,,1
alpha3beta4_4-AcO-MET,-46004.4426612854,,1
"alpha3beta4_3,4-CTMP",-46004.13709259033,,1
alpha3beta4_6-APDB,-46003.09594345093,,1
alpha3beta4_MET,-46002.6275100708,,1
alpha3beta4_HHC,-46002.31441497803,,1
alpha3beta4_Acetylcholine,-45999.83134460449,,1
alpha3beta4_Dihydrocodeine,-45999.205699920654,,1
alpha3beta4_DOM,-45997.777309417725,,1
alpha3beta4_Datura,-45997.56190872192,,1
alpha3beta4_Dopamine,-45996.49704551697,,1
alpha3beta4_Secobarbital,-45996.020809173584,,1
alpha3beta4_Myristicin,-45995.57744979858,,1
alpha3beta4_Morphine,-45995.23947906494,,1
alpha3beta4_2M2B,-45995.080390930176,,1
alpha3beta4_A-PVP,-45994.73204040527,,1
alpha3beta4_Salvinorin_A,-45993.11982727051,,1
alpha3beta4_Pethidine,-45992.46516036987,,1
alpha3beta4_Promethazine,-45991.86650848389,,1
alpha3beta4_25B-NBOMe,-45991.71821975708,,1
alpha3beta4_Lorazepam,-45991.075466156006,,1
alpha3beta4_Clonazepam,-45990.373165130615,,1
"alpha3beta4_5,6-MDO-DMT",-45989.57679748535,,1
alpha3beta4_Tramadol,-45988.57111740112,,1
alpha3beta4_Cannabidiol,-45987.98728179932,,1
alpha3beta4_3-FA,-45987.26792526245,,1
alpha3beta4_N-Ethylhexedrone,-45986.62007522583,,1
alpha3beta4_Cocaine,-45986.41614532471,,1
alpha3beta4_Diphenhydramine,-45986.25524520874,,1
alpha3beta4_Lormetazepam,-45986.2099571228,,1
alpha3beta4_LSD,-45986.06069564819,,1
alpha3beta4_Phenibut,-45986.009338378906,,1
alpha3beta4_2-FEA,-45984.699504852295,,1
alpha3beta4_Methoxetamine,-45983.86722564697,,1
alpha3beta4_5F-AKB48,-45983.38698577881,,1
alpha3beta4_O-Desmethyltramadol,-45983.2354927063,,1
alpha3beta4_4-FA,-45982.49893951416,,1
alpha3beta4_2C-B-FLY,-45982.44162750244,,1
alpha3beta4_Ethylphenidate,-45982.38899230957,,1
alpha3beta4_Melatonin,-45981.158447265625,,1
alpha3beta4_MiPT,-45981.110580444336,,1
alpha3beta4_Ipomoea_tricolor,-45979.84610366821,,1
alpha3beta4_Cathinone,-45979.84559249878,,1
alpha3beta4_GABA,-45979.02507019043,,1
alpha3beta4_Carisoprodol,-45978.49856567383,,1
alpha3beta4_Dextroamphetamine,-45977.41277694702,,1
alpha3beta4_Armodafinil,-45977.19111633301,,1
alpha3beta4_Peganum_harmala,-45976.625787734985,,1
alpha3beta4_4-HO-MiPT,-45976.48904037476,,1
alpha3beta4_Deschloroketamine,-45975.80728340149,,1
alpha3beta4_PRO-LAD,-45974.85276412964,,1
alpha3beta4_4F-EPH,-45974.81607055664,,1
alpha3beta4_Zopiclone,-45974.77635765076,,1
alpha3beta4_Pentobarbital,-45974.51564025879,,1
alpha3beta4_Phenobarbital,-45972.91328048706,,1
alpha3beta4_ETH-LAD,-45972.762702941895,,1
alpha3beta4_2C-I,-45972.69873046875,,1
alpha3beta4_4-HO-DiPT,-45972.35612106323,,1
alpha3beta4_MDEA,-45970.90097427368,,1
alpha3beta4_Kava,-45970.77802658081,,1
alpha3beta4_AL-LAD,-45970.54947853088,,1
alpha3beta4_25D-NBOMe,-45970.00521087647,,1
alpha3beta4_4-FMA,-45969.60300445557,,1
alpha3beta4_Desomorphine,-45969.29016113281,,1
alpha3beta4_Glutamate,-45967.99202728272,,1
alpha3beta4_25I-NBOH,-45967.59997558594,,1
alpha3beta4_Ibotenic_acid,-45967.45527267456,,1
alpha3beta4_25B-NBOH,-45963.357971191406,,1
alpha3beta4_4F-MPH,-45961.522663116455,,1
alpha3beta4_Choline_bitartrate,-45960.8646812439,,1
alpha3beta4_Desoxypipradrol,-45959.889627456665,,1
alpha3beta4_Poppers,-45959.425537109375,,1
alpha3beta4_PCP,-45958.63679885864,,1
alpha3beta4_Hexedrone,-45957.57391738892,,1
alpha3beta4_Isopropylphenidate,-45956.86879348755,,1
alpha3beta4_U-47700,-45956.40756988525,,1
alpha3beta4_Tetrahydrocannabinol,-45956.24947166443,,1
alpha3beta4_HXE,-45955.176219940186,,1
alpha3beta4_3-FEA,-45955.00701141357,,1
alpha3beta4_Kratom,-45953.62027359009,,1
alpha3beta4_4-HO-MPT,-45952.00508880615,,1
alpha3beta4_JWH-073,-45951.34496307373,,1
alpha3beta4_Ephedrine,-45948.98609542847,,1
alpha3beta4_Ketamine,-45948.94715309143,,1
alpha3beta4_1cP-AL-LAD,-45946.02064323425,,1
alpha3beta4_5F-PB-22,-45945.38045501709,,1
alpha3beta4_Hydromorphone,-45944.44269180298,,1
alpha3beta4_Mirtazapine,-45942.99897766113,,1
alpha3beta4_2-Aminoindane,-45940.93095779419,,1
alpha3beta4_PMA,-45937.165561676025,,1
alpha3beta4_Amphetamine,-45936.01567077637,,1
alpha3beta4_Modafinil,-45935.47158432007,,1
alpha3beta4_Ibogaine,-45928.8434753418,,1
alpha3beta4_3-MMC,-45928.040100097656,,1
alpha3beta4_Sufentanil,-45924.69101333618,,1
alpha3beta4_APICA,-45923.6425743103,,1
alpha3beta4_Bromazepam,-45922.284912109375,,1
alpha3beta4_Oxymorphone,-45920.70671081543,,1
alpha3beta4_5-MeO-DALT,-45919.94417190552,,1
alpha3beta4_ETH-CAT,-45916.222091674805,,1
alpha3beta4_Gabapentin,-45915.58241653442,,1
alpha3beta4_Tetrahydrocannabiphorol,-45914.73193740845,,1
alpha3beta4_Pentedrone,-45912.66400146485,,1
alpha3beta4_Lophophora_williamsii,-45912.36054611206,,1
alpha3beta4_25C-NBOMe,-45910.07521820068,,1
alpha3beta4_2-Fluorodeschloroketamine,-45897.9888381958,,1
alpha3beta4_Dextropropoxyphene,-45897.32110595703,,1
alpha3beta4_Clonidine,-45895.095848083496,,1
alpha3beta4_Bromantane,-45881.213176727295,,1
alpha3beta4_Methylphenidate,-45872.03470611572,,1
alpha3beta4_LSM-775,-45870.42397689819,,1
alpha3beta4_THJ-018,-45869.21427154541,,1
alpha3beta4_Diclazepam,-45862.78553390503,,1
alpha3beta4_Adrafinil,-45861.91659927368,,1
alpha3beta4_Cannabis,-45857.493019104,,1
alpha3beta4_ALD-52,-45848.49042510986,,1
alpha3beta4_3-FMA,-45834.86890029907,,1
A_alpha5_Hexedrone,-39297.19922065735,,1
A_alpha5_Cannabidiol,-39256.66296482086,,1
A_alpha5_Diphenhydramine,-39242.89183425903,,1
A_alpha5_2C-B-FLY,-39229.08109092712,,1
A_alpha5_Desomorphine,-39225.456771850586,,1
A_alpha5_Oxycodone,-39222.24995422363,,1
A_alpha5_Ephylone,-39219.2774848938,,1
A_alpha5_Sufentanil,-39214.44045639038,,1
A_alpha5_Codeine,-39190.537826538086,,1
A_alpha5_Escaline,-39189.03438282013,,1
A_alpha5_Temazepam,-39182.16359710693,,1
A_alpha5_Dopamine,-39178.94912910461,,1
A_alpha5_4-HO-EPT,-39178.04975128174,,1
A_alpha5_Ephenidine,-39175.76241207123,,1
A_alpha5_Progesterone,-39175.6735534668,,1
A_alpha5_3C-E,-39172.95499420166,,1
A_alpha5_Ethylmorphine,-39172.10271072388,,1
A_alpha5_A-PHP,-39170.2366771698,,1
A_alpha5_3-HO-PCE,-39169.0797328949,,1
A_alpha5_Melatonin,-39164.38339996338,,1
A_alpha5_Dextroamphetamine,-39163.69274139404,,1
A_alpha5_PMMA,-39158.383991241455,,1
A_alpha5_2-Aminoindane,-39157.70197486877,,1
A_alpha5_Flunitrazepam,-39156.4785194397,,1
A_alpha5_3C-P,-39155.740058898926,,1
A_alpha5_Banisteriopsis_caapi,-39149.94812583923,,1
A_alpha5_Flunitrazolam,-39149.34841156006,,1
A_alpha5_Methadone,-39148.82768249512,,1
A_alpha5_Diphenidine,-39148.64885902405,,1
A_alpha5_Midazolam,-39148.46579551697,,1
A_alpha5_4-AcO-MiPT,-39146.87217521668,,1
A_alpha5_3-MeO-PCE,-39143.96675109863,,1
A_alpha5_MDMA,-39142.03035736084,,1
A_alpha5_EPT,-39141.4160823822,,1
A_alpha5_Methylphenidate,-39140.52499771118,,1
A_alpha5_Pethidine,-39138.93665122986,,1
A_alpha5_Amphetamine,-39138.02809906006,,1
A_alpha5_O-Desmethyltramadol,-39136.76731109619,,1
A_alpha5_Bromo-DragonFLY,-39136.20778274536,,1
A_alpha5_Ethylphenidate,-39134.57173919678,,1
A_alpha5_MDAI,-39131.99975776672,,1
A_alpha5_Phenibut,-39131.92776870728,,1
A_alpha5_HHC,-39131.8532409668,,1
A_alpha5_ALD-52,-39131.76969528198,,1
A_alpha5_Zopiclone,-39129.88449287415,,1
A_alpha5_4-FMA,-39128.99783706665,,1
A_alpha5_6-APB,-39126.11088562012,,1
A_alpha5_Tetrahydrocannabinol,-39123.29238128662,,1
A_alpha5_Morphine,-39122.697092056274,,1
A_alpha5_Pregabalin,-39121.02806854248,,1
A_alpha5_Diazepam,-39119.28173828125,,1
A_alpha5_MDPV,-39118.85229873657,,1
A_alpha5_Modafinil,-39117.44887924194,,1
A_alpha5_25B-NBOH,-39110.72854423523,,1
A_alpha5_Dextropropoxyphene,-39109.67237186432,,1
A_alpha5_Myristicin,-39103.25263214111,,1
A_alpha5_5-Hydroxytryptophan,-39102.67943191528,,1
A_alpha5_5-MeO-DiBF,-39100.27187347412,,1
A_alpha5_Oxymorphone,-39096.7798538208,,1
A_alpha5_2-FMA,-39096.64433288574,,1
A_alpha5_Methiopropamine,-39096.1559677124,,1
A_alpha5_Flubromazolam,-39095.25060272217,,1
A_alpha5_1P-ETH-LAD,-39094.39755439758,,1
A_alpha5_Methcathinone,-39093.15211486816,,1
A_alpha5_Heroin,-39090.58557891846,,1
A_alpha5_Tryptamine_(compound),-39087.32962799072,,1
A_alpha5_Clonazolam,-39086.75854492188,,1
A_alpha5_Serotonin,-39085.34338378906,,1
A_alpha5_Mirtazapine,-39084.74754333496,,1
A_alpha5_4F-MPH,-39084.56455612183,,1
A_alpha5_25I-NBOMe,-39083.48345184326,,1
A_alpha5_3-MeO-PCP,-39079.86226654053,,1
A_alpha5_Cathinone,-39079.59982681274,,1
A_alpha5_Bromazepam,-39079.25225067139,,1
A_alpha5_Clonazepam,-39078.569343566895,,1
A_alpha5_MiPT,-39077.931255340576,,1
A_alpha5_Ephedrine,-39076.62772750855,,1
A_alpha5_ETH-CAT,-39075.35617828369,,1
A_alpha5_4-HO-MPT,-39075.0600233078,,1
A_alpha5_Eszopiclone,-39073.84233093262,,1
A_alpha5_Cyclazodone,-39073.83366394043,,1
A_alpha5_Deschloroketamine,-39072.78992271423,,1
A_alpha5_Salvinorin_A,-39068.47254943848,,1
A_alpha5_4-MeO-PCP,-39066.26191711426,,1
A_alpha5_Galantamine,-39065.602602005005,,1
A_alpha5_4-HO-MiPT,-39065.35797691345,,1
A_alpha5_MDEA,-39064.81621932984,,1
A_alpha5_Tapentadol,-39063.51265907288,,1
A_alpha5_Harmala_alkaloid,-39063.42108154297,,1
A_alpha5_Butylone,-39062.89686203003,,1
A_alpha5_Clonidine,-39062.0001411438,,1
A_alpha5_Cannabis,-39061.08327484131,,1
A_alpha5_Meclofenoxate,-39060.21957397461,,1
A_alpha5_Tetrahydrocannabiphorol,-39059.638944625854,,1
A_alpha5_Benzydamine,-39058.99317550659,,1
A_alpha5_Deschloroetizolam,-39058.62202453613,,1
A_alpha5_Dihydrocodeine,-39057.902853012085,,1
A_alpha5_Bufotenin,-39057.17740058899,,1
A_alpha5_2-FEA,-39056.324518203735,,1
A_alpha5_3-MeO-PCMo,-39056.24818038941,,1
A_alpha5_5-MAPB,-39056.24139213562,,1
A_alpha5_Flualprazolam,-39056.18468666077,,1
A_alpha5_DOB,-39055.36847686768,,1
A_alpha5_DiPT,-39053.1835899353,,1
A_alpha5_Secobarbital,-39051.0686378479,,1
A_alpha5_Ethylone,-39050.76092910767,,1
A_alpha5_ETH-LAD,-39050.23021316528,,1
A_alpha5_2C-T-2,-39049.955362319946,,1
A_alpha5_LAE-32,-39049.94519805908,,1
A_alpha5_DOC,-39048.41667938232,,1
A_alpha5_Hydromorphone,-39047.9521522522,,1
A_alpha5_Noradrenaline,-39047.23508453369,,1
A_alpha5_4-FA,-39046.379581451416,,1
A_alpha5_Nicotiana_(botany),-39045.64967346192,,1
A_alpha5_2C-H,-39044.93836975098,,1
A_alpha5_Zolpidem,-39044.73908042908,,1
A_alpha5_4-AcO-MET,-39043.20606994629,,1
A_alpha5_HXE,-39042.95108509064,,1
A_alpha5_Ketamine,-39042.90460205078,,1
A_alpha5_PMA,-39042.75745391846,,1
A_alpha5_Nitromethaqualone,-39042.43567657471,,1
A_alpha5_Tizanidine,-39041.326080322266,,1
"A_alpha5_3,4-CTMP",-39040.74221801758,,1
A_alpha5_THC-O-acetate,-39040.361713409424,,1
A_alpha5_Tabernanthe_iboga_(botany),-39039.04847717285,,1
A_alpha5_2C-T-7,-39039.04650878906,,1
A_alpha5_A-PVP,-39037.75949287415,,1
A_alpha5_3-MMC,-39037.19198226929,,1
A_alpha5_2C-P,-39036.90446662903,,1
A_alpha5_2C-T-21,-39036.62440872192,,1
A_alpha5_PARGY-LAD,-39036.45412063599,,1
A_alpha5_4-HO-DPT,-39036.31468963623,,1
A_alpha5_Promethazine,-39035.83373641968,,1
"A_alpha5_2,5-DMA",-39035.54914855957,,1
A_alpha5_6-APDB,-39034.1407623291,,1
A_alpha5_Flubromazepam,-39033.62327957153,,1
A_alpha5_MDA,-39031.35163116455,,1
A_alpha5_AL-LAD,-39030.11285400391,,1
A_alpha5_Methylnaphthidate,-39029.48197937012,,1
A_alpha5_Tyrosine,-39027.02975845337,,1
A_alpha5_Proscaline,-39027.003032684326,,1
A_alpha5_4-HO-MET,-39025.8143787384,,1
A_alpha5_1V-LSD,-39024.77423095703,,1
A_alpha5_DET,-39024.66192626953,,1
A_alpha5_Phenobarbital,-39022.81999206543,,1
A_alpha5_Prolintane,-39022.38208770752,,1
A_alpha5_Mexedrone,-39021.62326049805,,1
A_alpha5_Cocaine,-39020.96237945557,,1
A_alpha5_Carisoprodol,-39018.268325805664,,1
A_alpha5_Alprazolam,-39018.24104118347,,1
A_alpha5_5F-AKB48,-39016.881492614746,,1
A_alpha5_JWH-073,-39015.394550323486,,1
A_alpha5_2-Fluorodeschloroketamine,-39015.38532829285,,1
A_alpha5_DOI,-39014.74498558045,,1
A_alpha5_LSD,-39012.6480846405,,1
A_alpha5_Salvinorin_B_methoxymethyl_ether,-39012.48998260498,,1
A_alpha5_4-HO-DiPT,-39010.70223045349,,1
A_alpha5_Methamphetamine,-39010.169914245605,,1
A_alpha5_4-AcO-DiPT,-39009.85187339783,,1
A_alpha5_25I-NBOH,-39009.26515197754,,1
A_alpha5_Caffeine,-39008.96070098877,,1
A_alpha5_TMA-6,-39008.14371490479,,1
A_alpha5_4F-EPH,-39006.79517364502,,1
A_alpha5_THJ-018,-39002.51780319214,,1
A_alpha5_NEP,-39001.62900161743,,1
A_alpha5_25C-NBOMe,-39001.49315357208,,1
A_alpha5_Echinopsis_pachanoi,-38996.96154022217,,1
A_alpha5_Ipomoea_tricolor,-38994.2311630249,,1
A_alpha5_Mescaline,-38993.37368392944,,1
A_alpha5_Isopropylphenidate,-38992.786907196045,,1
A_alpha5_Dextromethorphan,-38990.50951385498,,1
A_alpha5_Desoxypipradrol,-38989.9705619812,,1
A_alpha5_Changa,-38986.5911026001,,1
A_alpha5_3-FMA,-38986.05605316162,,1
A_alpha5_O-PCE,-38985.2073764801,,1
A_alpha5_DMT,-38985.1785068512,,1
A_alpha5_Metizolam,-38984.059997558594,,1
A_alpha5_AB-FUBINACA,-38983.9229850769,,1
A_alpha5_SAM-e,-38983.74566268921,,1
A_alpha5_PRO-LAD,-38982.30113697052,,1
A_alpha5_Kava,-38982.04225921631,,1
A_alpha5_2C-I,-38978.617767333984,,1
A_alpha5_2-FA,-38975.86918640137,,1
A_alpha5_NBx,-38974.55863952637,,1
A_alpha5_Methoxetamine,-38974.4237537384,,1
A_alpha5_Adrenaline,-38974.347270965576,,1
A_alpha5_Mephedrone,-38973.50601768494,,1
A_alpha5_Efavirenz,-38970.67708969116,,1
A_alpha5_Bk-2C-B,-38970.63137054443,,1
"A_alpha5_5,6-MDO-DMT",-38970.5567779541,,1
A_alpha5_4-AcO-DET,-38970.07900238037,,1
A_alpha5_5-MeO-DiPT,-38969.54053878784,,1
A_alpha5_2C-B,-38969.43360900879,,1
A_alpha5_APICA,-38969.150789260864,,1
A_alpha5_2C-T,-38969.05813980103,,1
A_alpha5_JWH-018,-38968.93277359009,,1
A_alpha5_Phenethylamine_(compound),-38968.79266357422,,1
A_alpha5_5-MeO-DALT,-38966.71290206909,,1
A_alpha5_MiPLA,-38966.17415237427,,1
A_alpha5_1cP-MiPLA,-38966.125314712524,,1
A_alpha5_STS-135,-38965.89443778992,,1
A_alpha5_Pentobarbital,-38965.64678192139,,1
A_alpha5_Allylescaline,-38965.33013916016,,1
A_alpha5_N-Ethylhexedrone,-38964.46594047546,,1
A_alpha5_Ayahuasca,-38963.72825241089,,1
A_alpha5_Lormetazepam,-38963.44863605499,,1
A_alpha5_Alcohol,-38962.22304916382,,1
A_alpha5_Nicotine,-38962.18635749817,,1
A_alpha5_Choline_bitartrate,-38961.23265075684,,1
A_alpha5_GHB,-38960.33050537109,,1
A_alpha5_GBL,-38957.512966156006,,1
A_alpha5_GABA,-38956.52448272705,,1
A_alpha5_Armodafinil,-38955.79986190796,,1
A_alpha5_LSM-775,-38954.8737411499,,1
A_alpha5_5F-PB-22,-38954.811782836914,,1
A_alpha5_Lorazepam,-38954.76695251465,,1
A_alpha5_MET,-38954.56406402588,,1
A_alpha5_2C-C,-38954.33631515503,,1
A_alpha5_Methylone,-38953.04542541504,,1
A_alpha5_Pyrazolam,-38951.25408172608,,1
A_alpha5_3-FEA,-38951.20832824707,,1
A_alpha5_1P-LSD,-38950.54137420654,,1
A_alpha5_U-47700,-38947.73994636536,,1
A_alpha5_Pentedrone,-38947.29483795166,,1
A_alpha5_DOx,-38942.44120025635,,1
A_alpha5_TMA-2,-38938.79760742188,,1
A_alpha5_8-Chlorotheophylline,-38938.64755249024,,1
A_alpha5_Lisdexamfetamine,-38937.41033935547,,1
A_alpha5_1B-LSD,-38934.32814216614,,1
A_alpha5_5-MeO-DMT,-38933.28410339356,,1
A_alpha5_Kratom,-38933.18288612366,,1
A_alpha5_Methallylescaline,-38932.32581710816,,1
A_alpha5_Psilocin,-38931.49203109741,,1
A_alpha5_Baeocystin,-38931.37996864319,,1
A_alpha5_Methaqualone,-38929.32807922363,,1
A_alpha5_Ibogaine,-38927.02585220337,,1
A_alpha5_25D-NBOMe,-38926.12051200867,,1
A_alpha5_1cP-LSD,-38924.54169464111,,1
A_alpha5_Lophophora_williamsii,-38924.11583900452,,1
A_alpha5_Beta-Carboline,-38923.967834472656,,1
A_alpha5_25N-NBOMe,-38923.62415313721,,1
A_alpha5_3-HO-PCP,-38922.1565246582,,1
